ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9877080,HX527914,12/02/2014 06:30:00 PM,004XX N DRAKE AVE,0560,ASSAULT,SIMPLE,CHA APARTMENT,false,false,1123,011,27,23,08A,1152594,1902894,2014,12/09/2014 12:42:40 PM,41.889400624,-87.715065969,"(41.889400624, -87.715065969)"
9877192,HX528065,12/02/2014 05:15:00 PM,091XX S SOUTH CHICAGO AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0423,004,7,46,08A,1197067,1844691,2014,12/09/2014 12:42:40 PM,41.728693537,-87.553684653,"(41.728693537, -87.553684653)"
9882465,HX527876,12/02/2014 05:12:00 PM,033XX W VAN BUREN ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1134,,28,27,08A,,,2014,12/09/2014 12:42:40 PM,,,
9876816,HX527696,12/02/2014 04:08:00 PM,074XX S DORCHESTER AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0324,003,5,43,08A,1186873,1855850,2014,12/09/2014 12:42:40 PM,41.759562256,-87.590674173,"(41.759562256, -87.590674173)"
9878213,HX529116,12/02/2014 04:00:00 PM,100XX S WOODLAWN AVE,0560,ASSAULT,SIMPLE,COLLEGE/UNIVERSITY GROUNDS,true,false,0511,005,8,50,08A,1186574,1838839,2014,12/09/2014 12:42:40 PM,41.71288937,-87.592306786,"(41.71288937, -87.592306786)"
9876741,HX527695,12/02/2014 03:30:00 PM,065XX S WOOD ST,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0726,007,15,67,08A,1165420,1861514,2014,12/09/2014 12:42:40 PM,41.775586363,-87.669138581,"(41.775586363, -87.669138581)"
9876773,HX527625,12/02/2014 03:15:00 PM,001XX S STATE ST,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,false,false,0112,001,42,32,08A,1176449,1899480,2014,12/09/2014 12:42:40 PM,41.879527349,-87.627564207,"(41.879527349, -87.627564207)"
9876791,HX527710,12/02/2014 02:55:00 PM,069XX S MERRILL AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,0331,003,5,43,08A,1191708,1859204,2014,12/09/2014 12:42:40 PM,41.768649989,-87.572845613,"(41.768649989, -87.572845613)"
9876815,HX527803,12/02/2014 02:30:00 PM,017XX W ARMITAGE AVE,0560,ASSAULT,SIMPLE,STREET,false,false,1433,014,32,22,08A,1164570,1913319,2014,12/09/2014 12:42:40 PM,41.917762353,-87.670789454,"(41.917762353, -87.670789454)"
9876635,HX527517,12/02/2014 01:40:00 PM,032XX W ADAMS ST,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",true,false,1124,011,28,27,08A,1154566,1898926,2014,12/09/2014 12:42:40 PM,41.878472816,-87.707930129,"(41.878472816, -87.707930129)"
9877551,HX528519,12/02/2014 01:00:00 PM,036XX N MILWAUKEE AVE,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,1731,017,38,16,08A,1146826,1923648,2014,12/09/2014 12:42:40 PM,41.94646373,-87.735717521,"(41.94646373, -87.735717521)"
9882374,HX533638,12/02/2014 12:30:00 PM,070XX S STATE ST,0560,ASSAULT,SIMPLE,VEHICLE NON-COMMERCIAL,false,false,0322,003,6,69,08A,1177469,1858544,2014,12/09/2014 12:42:40 PM,41.767172506,-87.625058064,"(41.767172506, -87.625058064)"
9876461,HX527432,12/02/2014 12:20:00 PM,014XX E 69TH PL,0560,ASSAULT,SIMPLE,STREET,true,false,0332,003,5,43,08A,1186940,1859156,2014,12/09/2014 12:42:40 PM,41.768632631,-87.590323963,"(41.768632631, -87.590323963)"
9876519,HX527431,12/02/2014 11:53:00 AM,063XX S ASHLAND AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,OTHER,true,false,0725,007,16,67,04A,1166792,1862873,2014,12/09/2014 12:42:40 PM,41.779286444,-87.664070193,"(41.779286444, -87.664070193)"
9876544,HX527439,12/02/2014 11:50:00 AM,068XX S PEORIA ST,0560,ASSAULT,SIMPLE,SIDEWALK,true,false,0723,007,17,68,08A,1171523,1859613,2014,12/09/2014 12:42:40 PM,41.770238266,-87.646821275,"(41.770238266, -87.646821275)"
9876433,HX527394,12/02/2014 11:31:00 AM,011XX N LECLAIRE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,true,1531,015,37,25,04A,1142115,1907095,2014,12/09/2014 12:42:40 PM,41.901129405,-87.753445353,"(41.901129405, -87.753445353)"
9876401,HX527400,12/02/2014 11:21:00 AM,045XX W NORTH AVE,0560,ASSAULT,SIMPLE,OTHER,false,false,2533,025,37,23,08A,1145551,1910199,2014,12/09/2014 12:42:40 PM,41.909582685,-87.740745723,"(41.909582685, -87.740745723)"
9876467,HX527356,12/02/2014 11:15:00 AM,073XX S UNIVERSITY AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0324,003,5,69,08A,1185114,1856516,2014,12/09/2014 12:42:40 PM,41.761431314,-87.597099901,"(41.761431314, -87.597099901)"
9876413,HX527368,12/02/2014 11:00:00 AM,002XX S STATE ST,0560,ASSAULT,SIMPLE,SIDEWALK,true,false,0113,001,42,32,08A,1176382,1899009,2014,12/09/2014 12:42:40 PM,41.878236409,-87.627824434,"(41.878236409, -87.627824434)"
9876443,HX527352,12/02/2014 10:58:00 AM,0000X W LAKE ST,0560,ASSAULT,SIMPLE,STREET,false,false,0111,001,42,32,08A,1176214,1901786,2014,12/09/2014 12:42:40 PM,41.885860443,-87.628357526,"(41.885860443, -87.628357526)"
9876341,HX527300,12/02/2014 10:38:00 AM,122XX S PEORIA ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0524,005,34,53,08A,1172581,1823727,2014,12/09/2014 12:42:40 PM,41.671738719,-87.643996381,"(41.671738719, -87.643996381)"
9876333,HX527282,12/02/2014 09:45:00 AM,023XX W 64TH ST,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,0825,008,15,66,08A,1162139,1862200,2014,12/09/2014 12:42:40 PM,41.777537749,-87.68114736,"(41.777537749, -87.68114736)"
9876342,HX527237,12/02/2014 09:00:00 AM,061XX S DR MARTIN LUTHER KING JR DR,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0313,003,20,42,08A,1180021,1864117,2014,12/09/2014 12:42:40 PM,41.782407331,-87.615533504,"(41.782407331, -87.615533504)"
9876422,HX527227,12/02/2014 09:00:00 AM,095XX S COMMERCIAL AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,OTHER,true,false,0431,004,10,51,08A,1197843,1842306,2014,12/09/2014 12:42:40 PM,41.722129575,-87.550921464,"(41.722129575, -87.550921464)"
9876256,HX527217,12/02/2014 09:00:00 AM,010XX N LARAMIE AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,1524,015,37,25,08A,1141465,1906395,2014,12/09/2014 12:42:40 PM,41.899220555,-87.755850198,"(41.899220555, -87.755850198)"
9876381,HX527275,12/02/2014 08:50:00 AM,027XX W DIVISION ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,OTHER,true,false,1211,012,26,24,04A,1158095,1907830,2014,12/09/2014 12:42:40 PM,41.902834898,-87.694729029,"(41.902834898, -87.694729029)"
9876336,HX527283,12/02/2014 08:30:00 AM,030XX W 56TH ST,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,0824,008,14,63,08A,1157301,1867315,2014,12/09/2014 12:42:40 PM,41.791673357,-87.69874523,"(41.791673357, -87.69874523)"
9876425,HX527123,12/02/2014 07:42:00 AM,082XX S EXCHANGE AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0423,004,7,46,08A,1197216,1850980,2014,12/09/2014 12:42:40 PM,41.745947346,-87.55292994,"(41.745947346, -87.55292994)"
9875981,HX527064,12/02/2014 03:14:00 AM,079XX S LOOMIS BLVD,0560,ASSAULT,SIMPLE,STREET,false,false,0612,006,21,71,08A,1168331,1852301,2014,12/09/2014 12:42:40 PM,41.750242489,-87.658732022,"(41.750242489, -87.658732022)"
9875948,HX527036,12/02/2014 01:08:00 AM,046XX S LAFLIN ST,0560,ASSAULT,SIMPLE,APARTMENT,true,true,0924,009,3,61,08A,1167155,1873986,2014,12/09/2014 12:42:40 PM,41.809774071,-87.662421434,"(41.809774071, -87.662421434)"
9875979,HX527052,12/02/2014 12:22:00 AM,030XX S PULASKI RD,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,1031,010,22,30,04A,1150149,1884230,2014,12/09/2014 12:42:40 PM,41.838232392,-87.724531149,"(41.838232392, -87.724531149)"
9875949,HX527030,12/02/2014 12:20:00 AM,049XX W IOWA ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,true,1531,015,37,25,08A,1142981,1905563,2014,12/09/2014 12:42:40 PM,41.896909314,-87.750302662,"(41.896909314, -87.750302662)"
9875920,HX526989,12/01/2014 10:50:00 PM,019XX W MARQUETTE RD,0560,ASSAULT,SIMPLE,RESIDENCE,true,false,0726,007,15,67,08A,1164789,1860200,2014,12/08/2014 12:48:35 PM,41.771993922,-87.671488838,"(41.771993922, -87.671488838)"
9875989,HX526961,12/01/2014 10:20:00 PM,027XX W POLK ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,false,true,1135,011,2,27,04A,1158151,1896296,2014,12/08/2014 12:48:35 PM,41.8711834,-87.694838565,"(41.8711834, -87.694838565)"
9877538,HX528409,12/01/2014 09:00:00 PM,082XX S MARYLAND AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0631,006,8,44,08A,1183296,1850613,2014,12/08/2014 12:48:35 PM,41.745275374,-87.603946369,"(41.745275374, -87.603946369)"
9875816,HX526893,12/01/2014 08:49:00 PM,006XX W 65TH ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0723,007,20,68,08A,1172857,1861737,2014,12/08/2014 12:48:35 PM,41.776037447,-87.641868794,"(41.776037447, -87.641868794)"
9876804,HX527754,12/01/2014 08:00:00 PM,078XX S MORGAN ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0612,006,17,71,08A,1170968,1852726,2014,12/08/2014 12:48:35 PM,41.751351603,-87.649056487,"(41.751351603, -87.649056487)"
9876271,HX526951,12/01/2014 07:50:00 PM,050XX W JACKSON BLVD,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,false,false,1533,015,28,25,04A,1143140,1898248,2014,12/08/2014 12:48:35 PM,41.87683311,-87.74990134,"(41.87683311, -87.74990134)"
9879596,HX530235,12/01/2014 07:00:00 PM,057XX S CAMPBELL AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0824,008,16,63,08A,1160721,1866638,2014,12/08/2014 12:48:35 PM,41.78974562,-87.68622334,"(41.78974562, -87.68622334)"
9875805,HX526802,12/01/2014 06:53:00 PM,075XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,GAS STATION,true,false,0624,006,6,69,08A,1182831,1855065,2014,12/08/2014 12:48:35 PM,41.757502936,-87.605512195,"(41.757502936, -87.605512195)"
9875793,HX526773,12/01/2014 06:30:00 PM,071XX W 63RD ST,0560,ASSAULT,SIMPLE,OTHER,false,false,0812,008,23,64,08A,1129510,1861928,2014,12/08/2014 12:48:35 PM,41.777408118,-87.800774144,"(41.777408118, -87.800774144)"
9876566,HX527426,12/01/2014 06:30:00 PM,001XX S LA SALLE ST,0560,ASSAULT,SIMPLE,BANK,false,false,0122,001,42,32,08A,1175193,1899739,2014,12/08/2014 12:48:35 PM,41.88026631,-87.632168229,"(41.88026631, -87.632168229)"
9875777,HX526849,12/01/2014 06:25:00 PM,045XX W 56TH ST,0560,ASSAULT,SIMPLE,OTHER,false,true,0813,008,13,62,08A,1146752,1867048,2014,12/08/2014 12:48:35 PM,41.791147831,-87.737433732,"(41.791147831, -87.737433732)"
9875764,HX526786,12/01/2014 06:00:00 PM,015XX W 17TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1233,012,25,31,08A,1166383,1891779,2014,12/08/2014 12:48:35 PM,41.858616359,-87.664745055,"(41.858616359, -87.664745055)"
9875743,HX526672,12/01/2014 05:02:00 PM,0000X S LEAMINGTON AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1533,015,28,25,08A,1142104,1899331,2014,12/08/2014 12:48:35 PM,41.879824261,-87.753678408,"(41.879824261, -87.753678408)"
9876716,HX527640,12/01/2014 05:00:00 PM,071XX S JEFFERY BLVD,0560,ASSAULT,SIMPLE,STREET,false,false,0333,003,5,43,08A,1190735,1858226,2014,12/08/2014 12:48:35 PM,41.765989832,-87.576443627,"(41.765989832, -87.576443627)"
9875671,HX526601,12/01/2014 04:31:00 PM,011XX S DELANO CT W,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,false,false,0123,001,2,32,08A,1175098,1895139,2014,12/08/2014 12:48:35 PM,41.867645749,-87.632654937,"(41.867645749, -87.632654937)"
9875564,HX526517,12/01/2014 03:05:00 PM,025XX W 66TH ST,0560,ASSAULT,SIMPLE,STREET,true,true,0832,008,15,66,08A,1160313,1860758,2014,12/08/2014 12:48:35 PM,41.773618503,-87.687881201,"(41.773618503, -87.687881201)"
9876660,HX527556,12/01/2014 03:00:00 PM,063XX S ALBANY AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0823,008,15,66,08A,1156850,1862355,2014,12/08/2014 12:48:35 PM,41.778071528,-87.70053283,"(41.778071528, -87.70053283)"
9876829,HX527745,12/01/2014 03:00:00 PM,109XX S AVENUE G,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0432,004,10,52,08A,1203150,1832773,2014,12/08/2014 12:48:35 PM,41.695836271,-87.531808238,"(41.695836271, -87.531808238)"
9875640,HX526489,12/01/2014 02:30:00 PM,009XX W 71ST ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0733,007,17,68,08A,1171457,1857802,2014,12/08/2014 12:48:35 PM,41.765270106,-87.647116166,"(41.765270106, -87.647116166)"
9876034,HX526418,12/01/2014 02:00:00 PM,011XX W WILSON AVE,0560,ASSAULT,SIMPLE,STREET,false,false,1913,,46,3,08A,,,2014,12/08/2014 12:48:35 PM,,,
9876552,HX526393,12/01/2014 01:49:00 PM,070XX N ASHLAND BLVD,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,2423,024,49,1,08A,1164540,1946810,2014,12/08/2014 12:48:35 PM,42.009663689,-87.669947012,"(42.009663689, -87.669947012)"
9875638,HX526468,12/01/2014 01:30:00 PM,009XX W 58TH ST,0560,ASSAULT,SIMPLE,OTHER,false,false,0712,007,16,68,08A,1170748,1866404,2014,12/08/2014 12:48:35 PM,41.788890513,-87.649464134,"(41.788890513, -87.649464134)"
9875487,HX526383,12/01/2014 01:15:00 PM,101XX S ABERDEEN ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,2232,022,34,73,08A,1170740,1837386,2014,12/08/2014 12:48:35 PM,41.709261436,-87.650338048,"(41.709261436, -87.650338048)"
9875369,HX526292,12/01/2014 12:30:00 PM,061XX N SEELEY AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,true,true,2413,024,40,2,04A,1161519,1940344,2014,12/08/2014 12:48:35 PM,41.991984493,-87.681243421,"(41.991984493, -87.681243421)"
9875393,HX526277,12/01/2014 12:30:00 PM,019XX W MAYPOLE AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1223,012,27,28,08A,1163193,1901073,2014,12/08/2014 12:48:35 PM,41.884187493,-87.676193239,"(41.884187493, -87.676193239)"
9875484,HX526325,12/01/2014 12:00:00 PM,021XX E 98TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0431,004,7,51,04A,1191879,1840462,2014,12/08/2014 12:48:35 PM,41.71721612,-87.572825959,"(41.71721612, -87.572825959)"
9875322,HX526196,12/01/2014 11:20:00 AM,029XX W 60TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0823,008,15,66,08A,1157525,1864667,2014,12/08/2014 12:48:35 PM,41.784402332,-87.697995609,"(41.784402332, -87.697995609)"
9875776,HX526669,12/01/2014 11:00:00 AM,006XX W 43RD PL,0560,ASSAULT,SIMPLE,STREET,false,false,0925,009,11,61,08A,1172413,1876006,2014,12/08/2014 12:48:35 PM,41.815202893,-87.643076439,"(41.815202893, -87.643076439)"
9875295,HX526119,12/01/2014 10:30:00 AM,043XX N TROY ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,ALLEY,false,false,1724,017,33,16,04A,1154639,1928860,2014,12/08/2014 12:48:35 PM,41.960612729,-87.706859162,"(41.960612729, -87.706859162)"
9875677,HX526660,12/01/2014 10:30:00 AM,014XX S KOSTNER AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1011,010,24,29,08A,1147328,1892633,2014,12/08/2014 12:48:35 PM,41.861345721,-87.734667904,"(41.861345721, -87.734667904)"
9875229,HX526069,12/01/2014 09:40:00 AM,049XX W ADAMS ST,0560,ASSAULT,SIMPLE,APARTMENT,true,true,1533,015,28,25,08A,1143557,1898839,2014,12/11/2014 12:46:30 PM,41.878447099,-87.748355434,"(41.878447099, -87.748355434)"
9875040,HX526078,12/01/2014 09:30:00 AM,034XX W 62ND ST,0560,ASSAULT,SIMPLE,STREET,false,true,0823,008,15,66,08A,1154271,1863332,2014,12/08/2014 12:48:35 PM,41.780804253,-87.709961666,"(41.780804253, -87.709961666)"
9879390,HX530063,12/01/2014 09:30:00 AM,030XX W 39TH PL,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0921,009,14,58,08A,1156798,1878318,2014,12/08/2014 12:48:35 PM,41.821877229,-87.700292479,"(41.821877229, -87.700292479)"
9875168,HX526016,12/01/2014 09:15:00 AM,063XX S PEORIA ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE PORCH/HALLWAY,false,false,0723,007,16,68,04A,1171362,1862553,2014,12/08/2014 12:48:35 PM,41.778309502,-87.647325469,"(41.778309502, -87.647325469)"
9875663,HX526094,12/01/2014 08:40:00 AM,055XX S LOWE AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,0711,,3,68,08A,,,2014,12/08/2014 12:48:35 PM,,,
9875201,HX526068,12/01/2014 08:00:00 AM,055XX W IOWA ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,true,true,1524,015,37,25,04A,1139302,1905498,2014,12/08/2014 12:48:35 PM,41.896798757,-87.763816833,"(41.896798757, -87.763816833)"
9875827,HX526904,12/01/2014 07:00:00 AM,007XX E 80TH ST,0560,ASSAULT,SIMPLE,APARTMENT,false,true,0631,006,6,44,08A,1182871,1852092,2014,12/08/2014 12:48:35 PM,41.749343785,-87.605457781,"(41.749343785, -87.605457781)"
9875791,HX526867,12/01/2014 06:20:00 AM,059XX S RICHMOND ST,0560,ASSAULT,SIMPLE,STREET,false,false,0824,008,16,66,08A,1157770,1865092,2014,12/08/2014 12:48:35 PM,41.785563621,-87.697085804,"(41.785563621, -87.697085804)"
9874807,HX525797,12/01/2014 01:14:00 AM,063XX S SANGAMON ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0723,007,16,68,08A,1171108,1862666,2014,12/08/2014 12:48:35 PM,41.778625144,-87.648253343,"(41.778625144, -87.648253343)"
9874758,HX525762,12/01/2014 12:15:00 AM,119XX S ASHLAND AVE,0560,ASSAULT,SIMPLE,STREET,false,true,0524,005,34,53,08A,1167855,1825738,2014,12/08/2014 12:48:35 PM,41.677359698,-87.661236114,"(41.677359698, -87.661236114)"
9876879,HX526882,11/30/2014 11:40:00 PM,006XX N CICERO AVE,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,false,false,1532,015,28,25,08A,1144212,1903588,2014,12/07/2014 12:49:14 PM,41.891466644,-87.745831007,"(41.891466644, -87.745831007)"
9874700,HX525688,11/30/2014 10:03:00 PM,054XX W WALTON ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,true,true,1524,015,37,25,04A,1139714,1905758,2014,12/07/2014 12:49:14 PM,41.897504714,-87.762297245,"(41.897504714, -87.762297245)"
9874698,HX525685,11/30/2014 09:54:00 PM,102XX S VERNON AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,true,true,0511,005,9,49,04A,1181091,1837220,2014,12/07/2014 12:49:14 PM,41.708574361,-87.612436765,"(41.708574361, -87.612436765)"
9874644,HX525668,11/30/2014 09:37:00 PM,011XX N HARDING AVE,0560,ASSAULT,SIMPLE,APARTMENT,true,true,1112,011,27,23,08A,1149801,1907441,2014,12/07/2014 12:49:14 PM,41.901932828,-87.725204739,"(41.901932828, -87.725204739)"
9874630,HX525660,11/30/2014 09:06:00 PM,013XX N AVERS AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENTIAL YARD (FRONT/BACK),true,true,2535,025,30,23,04A,1150502,1908801,2014,12/07/2014 12:49:14 PM,41.905651136,-87.722594288,"(41.905651136, -87.722594288)"
9874573,HX525576,11/30/2014 07:55:00 PM,003XX W 110TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0513,005,34,49,08A,1176055,1832021,2014,12/07/2014 12:49:14 PM,41.694421766,-87.631034161,"(41.694421766, -87.631034161)"
9874617,HX525554,11/30/2014 07:00:00 PM,035XX S DAN RYAN EXPY OB,051A,ASSAULT,AGGRAVATED: HANDGUN,OTHER,false,false,0915,009,3,34,04A,1175591,1881751,2014,12/07/2014 12:49:14 PM,41.830897029,-87.631246902,"(41.830897029, -87.631246902)"
9874538,HX525557,11/30/2014 06:50:00 PM,0000X W DIVISION ST,0560,ASSAULT,SIMPLE,RESTAURANT,true,false,1824,018,42,8,08A,1175593,1908322,2014,12/07/2014 12:49:14 PM,41.903809542,-87.630441315,"(41.903809542, -87.630441315)"
9874528,HX525459,11/30/2014 06:10:00 PM,085XX S GREEN ST,0560,ASSAULT,SIMPLE,ALLEY,true,false,0613,006,21,71,08A,1172183,1847889,2014,12/07/2014 12:49:14 PM,41.738051633,-87.644745952,"(41.738051633, -87.644745952)"
9874581,HX525475,11/30/2014 06:10:00 PM,036XX S HOYNE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0912,009,11,59,08A,1163001,1880250,2014,12/07/2014 12:49:14 PM,41.827051188,-87.677482338,"(41.827051188, -87.677482338)"
9874540,HX525458,11/30/2014 06:00:00 PM,066XX S WESTERN AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SMALL RETAIL STORE,true,false,0832,008,15,66,04A,1161563,1860345,2014,12/07/2014 12:49:14 PM,41.772459338,-87.683310391,"(41.772459338, -87.683310391)"
9874539,HX525564,11/30/2014 04:30:00 PM,021XX N HAMLIN AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENTIAL YARD (FRONT/BACK),false,false,2525,025,26,22,04A,1150656,1913967,2014,12/07/2014 12:49:14 PM,41.919824114,-87.721893306,"(41.919824114, -87.721893306)"
9874404,HX525304,11/30/2014 03:20:00 PM,041XX W 24TH PL,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,false,true,1013,010,22,30,04A,1149260,1887441,2014,12/07/2014 12:49:14 PM,41.847061039,-87.727710264,"(41.847061039, -87.727710264)"
9874395,HX525308,11/30/2014 03:09:00 PM,0000X E 71ST ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SMALL RETAIL STORE,true,false,0323,003,6,69,04A,1178078,1857920,2014,12/07/2014 12:49:14 PM,41.765446399,-87.622844735,"(41.765446399, -87.622844735)"
9875723,HX526791,11/30/2014 03:00:00 PM,059XX S RICHMOND ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0824,008,16,66,08A,1157684,1865310,2014,12/07/2014 12:49:14 PM,41.78616359,-87.697395211,"(41.78616359, -87.697395211)"
9874361,HX525287,11/30/2014 02:30:00 PM,016XX E 74TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0324,003,8,43,08A,1188740,1856209,2014,12/07/2014 12:49:14 PM,41.76050295,-87.583820294,"(41.76050295, -87.583820294)"
9874360,HX525247,11/30/2014 02:20:00 PM,048XX W POTOMAC AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,ABANDONED BUILDING,false,false,2533,025,37,25,04A,1143604,1908246,2014,12/07/2014 12:49:14 PM,41.904260128,-87.747947211,"(41.904260128, -87.747947211)"
9874336,HX525216,11/30/2014 02:10:00 PM,037XX W 64TH ST,0560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),true,false,0823,008,13,65,08A,1152578,1861867,2014,12/07/2014 12:49:14 PM,41.776817578,-87.716207144,"(41.776817578, -87.716207144)"
9874326,HX525190,11/30/2014 01:13:00 PM,086XX S EXCHANGE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,true,false,0423,004,10,46,08A,1197350,1848286,2014,12/07/2014 12:49:14 PM,41.738551468,-87.552528514,"(41.738551468, -87.552528514)"
9875602,HX526477,11/30/2014 12:50:00 PM,063XX S STATE ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0312,003,20,69,04A,1177304,1863201,2014,12/07/2014 12:49:14 PM,41.77995554,-87.625522366,"(41.77995554, -87.625522366)"
9874258,HX525137,11/30/2014 12:30:00 PM,067XX S CORNELL AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0332,003,5,43,08A,1188408,1860470,2014,12/07/2014 12:49:14 PM,41.772203431,-87.584901181,"(41.772203431, -87.584901181)"
9874403,HX525288,11/30/2014 12:00:00 PM,021XX W 53RD PL,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0932,009,16,61,08A,1162974,1869122,2014,12/07/2014 12:49:14 PM,41.796515202,-87.677892782,"(41.796515202, -87.677892782)"
9874480,HX525285,11/30/2014 12:00:00 PM,034XX W FULTON BLVD,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),false,true,1123,011,28,27,04A,1153486,1901827,2014,12/07/2014 12:49:14 PM,41.886454986,-87.711818538,"(41.886454986, -87.711818538)"
9874246,HX525031,11/30/2014 11:15:00 AM,078XX S BURNHAM AVE,0560,ASSAULT,SIMPLE,RESIDENCE,true,false,0421,004,7,43,08A,1196120,1853590,2014,12/07/2014 12:49:14 PM,41.753136591,-87.556859517,"(41.753136591, -87.556859517)"
9878946,HX525034,11/30/2014 11:00:00 AM,083XX S INGLESIDE AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENTIAL YARD (FRONT/BACK),false,false,0632,,8,44,04A,,,2014,12/07/2014 12:49:14 PM,,,
9874262,HX525006,11/30/2014 09:00:00 AM,070XX S CLYDE AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,0331,003,5,43,08A,1191385,1858832,2014,12/07/2014 12:49:14 PM,41.767637023,-87.574041585,"(41.767637023, -87.574041585)"
9874037,HX524900,11/30/2014 08:10:00 AM,072XX S WESTERN AVE,0560,ASSAULT,SIMPLE,GAS STATION,false,false,0832,008,18,66,08A,1161583,1856786,2014,12/07/2014 12:49:14 PM,41.762692519,-87.683335669,"(41.762692519, -87.683335669)"
